"Country";"City";"Car type";"Price"
"Germany";"Tangermuende";"Mercedes-Benz Vito";49.54
"Germany";"Tangermuende";"Opel Vectra Estate/Wagon";48.34
"Germany";"Tauberbischofsheim";"Opel Corsa 3door";49.07
"Germany";"Tauberbischofsheim";"Volkswagen Polo 3door";31.79
"Germany";"Tauberbischofsheim";"Volkswagen Beetle";49.83
"Germany";"Tauberbischofsheim";"Opel Astra 5door";44.33
"Germany";"Tauberbischofsheim";"Volkswagen Golf 5door";43.37
"Germany";"Tauberbischofsheim";"Volkswagen Passat";43.56
"Germany";"Tauberbischofsheim";"Audi A4";46.16
"Germany";"Tauberbischofsheim";"Mercedes-Benz C Class";33.43
"Germany";"Tauberbischofsheim";"Audi A6";42.73
"Germany";"Tauberbischofsheim";"BMW 5Series";42.46
"Germany";"Tauberbischofsheim";"Mercedes-Benz E Class";47.31
"Germany";"Tauberbischofsheim";"Volkswagen Phaeton";30.1
"Germany";"Tauberbischofsheim";"Audi A3";31.49
"Germany";"Tauberbischofsheim";"Volkswagen Touran";42.57
"Germany";"Tauberbischofsheim";"Volkswagen Sharan";39.66
"Germany";"Tauberbischofsheim";"Volkswagen Caravelle";39.23
"Germany";"Tauberbischofsheim";"Volkswagen Golf Estate/Wagon";32.71
"Germany";"Tauberbischofsheim";"Volkswagen Passat Estate/Wagon";31.41
"Germany";"Tauberbischofsheim";"Audi A4 Estate/Wagon";40.71
"Germany";"Tauberbischofsheim";"Mercedes-Benz C Class Estate";38.24
"Germany";"Tauberbischofsheim";"Mercedes-Benz E Class Estate";34.6
"Germany";"Torgau";"Audi A3 Sportback";32.98
"Germany";"Torgau";"Audi A4 Estate/Wagon";42.41
"Germany";"Torgau";"Volkswagen Fox 3door";49.37
"Germany";"Torgau";"Volkswagen Polo 3door";46.02
"Germany";"Torgau";"Volkswagen Golf 3door";43.97
"Germany";"Torgau";"Opel Astra 3door";35.09
"Germany";"Torgau";"Mercedes-Benz A Class";30.53
"Germany";"Torgau";"Mercedes-Benz S Class";36.41
"Germany";"Torgau";"Mercedes-Benz E Class";36.21
"Germany";"Torgau";"Mercedes-Benz C Class";32.48
"Germany";"Torgau";"Volkswagen Sharan";42.8
"Germany";"Torgau";"Mercedes-Benz Vito";46.08
"Germany";"Torgau";"Opel Vectra Estate/Wagon";48.65
"Germany";"Traunstein";"Opel Corsa 3door";48.46
"Germany";"Traunstein";"Volkswagen Polo 3door";42.48
"Germany";"Traunstein";"Volkswagen Beetle";42.13
"Germany";"Traunstein";"Opel Astra 5door";41.71
"Germany";"Traunstein";"Volkswagen Golf 5door";46.24
"Germany";"Traunstein";"Volkswagen Passat";36.16
"Germany";"Traunstein";"Audi A4";45.98
"Germany";"Traunstein";"Mercedes-Benz C Class";37.51
"Germany";"Traunstein";"Audi A6";30.54
"Germany";"Traunstein";"BMW 5Series";46.73
"Germany";"Traunstein";"Mercedes-Benz E Class";47.89
"Germany";"Traunstein";"Volkswagen Phaeton";38.67
"Germany";"Traunstein";"Audi A3";43.41
"Germany";"Traunstein";"Volkswagen Touran";48.43
"Germany";"Traunstein";"Volkswagen Sharan";34.15
"Germany";"Traunstein";"Volkswagen Caravelle";49.14
"Germany";"Traunstein";"Volkswagen Golf Estate/Wagon";34.22
"Germany";"Traunstein";"Volkswagen Passat Estate/Wagon";39.17
"Germany";"Traunstein";"Audi A4 Estate/Wagon";42.7
"Germany";"Traunstein";"Mercedes-Benz C Class Estate";30.09
"Germany";"Traunstein";"Mercedes-Benz E Class Estate";44.7
"Germany";"Traunstein";"Audi A3 Sportback";48.24
"Germany";"Traunstein";"Volkswagen Fox 3door";32.56
"Germany";"Traunstein";"Volkswagen Golf 3door";33.92
"Germany";"Traunstein";"Opel Astra 3door";39.28
"Germany";"Traunstein";"Mercedes-Benz A Class";47.39
"Germany";"Traunstein";"Mercedes-Benz S Class";42.93
"Germany";"Traunstein";"Mercedes-Benz Vito";49.52
"Germany";"Traunstein";"Opel Vectra Estate/Wagon";41.81
"Germany";"Trier";"Opel Corsa 3door";43.64
"Germany";"Trier";"Volkswagen Polo 3door";47.44
"Germany";"Trier";"Volkswagen Beetle";42.03
"Germany";"Trier";"Opel Astra 5door";48.77
"Germany";"Trier";"Volkswagen Golf 5door";41.72
"Germany";"Trier";"Volkswagen Passat";39.21
"Germany";"Trier";"Audi A4";40.08
"Germany";"Trier";"Mercedes-Benz C Class";40.07
"Germany";"Trier";"Audi A6";34.39
"Germany";"Trier";"BMW 5Series";32.44
"Germany";"Trier";"Mercedes-Benz E Class";33.75
"Germany";"Trier";"Volkswagen Phaeton";37.78
"Germany";"Trier";"Audi A3";48.76
"Germany";"Trier";"Volkswagen Touran";35.94
"Germany";"Trier";"Volkswagen Sharan";36.21
"Germany";"Trier";"Volkswagen Caravelle";33.47
"Germany";"Trier";"Volkswagen Golf Estate/Wagon";46.66
"Germany";"Trier";"Volkswagen Passat Estate/Wagon";44.43
"Germany";"Trier";"Audi A4 Estate/Wagon";32.41
"Germany";"Trier";"Mercedes-Benz C Class Estate";34.87
"Germany";"Trier";"Mercedes-Benz E Class Estate";47.34
"Germany";"Trier";"BMW 1Series";43.19
"Germany";"Trier";"Subaru Forester";47.74
"Germany";"Trier";"BMW 3Series";32.31
"Germany";"Trier";"Peugeot 307 5door";30.35
"Germany";"Trier";"Peugeot 407 5door";31.57
"Germany";"Trier";"Peugeot 207 Convertible";39.78
"Germany";"Trier";"Volkswagen Beetle Convertible";35.81
"Germany";"Trier";"Alfa Romeo Spider";47.11
"Germany";"Trier";"BMW Z4 Roadster";41.19
"Germany";"Trier";"Mercedes-Benz CLK Convertible";46.54
"Germany";"Trier";"Mercedes-Benz Vito";43.18
"Germany";"Trier";"Renault Espace";38.85
"Germany";"Trier";"Audi A6 Estate/Wagon";34.15
"Germany";"Trier";"Volvo V50";33.88
"Germany";"Trier";"Ford Mondeo Estate/Wagon";49.94
"Germany";"Trier";"Peugeot 307 Estate/Wagon";49.51
"Germany";"Trier";"Alfa Romeo GT";37.28
"Germany";"Trier";"Audi TT Coupe";35.69
"Germany";"Trier";"BMW 3Series Coupe";41.6
"Germany";"Trier";"BMW X3";31.27
"Germany";"Trier";"Volvo XC90";37.67
"Germany";"Trier";"Mercedes-Benz A Class";49.52
"Germany";"Trier";"Ford Focus 5door";38.98
"Germany";"Trier";"BMW 5Series Estate/Wagon";31.27
"Germany";"Trier";"BMW 3Series Estate/Wagon";35.35
"Germany";"Trier";"Peugeot 407 Estate/Wagon";41.13
"Germany";"Trier";"Audi A3 Sportback";37.1
"Germany";"Trier";"Volkswagen Fox 3door";37.25
"Germany";"Trier";"Volkswagen Golf 3door";38.63
"Germany";"Trier";"Opel Astra 3door";41
"Germany";"Trier";"Mercedes-Benz S Class";48.4
"Germany";"Trier";"Opel Vectra Estate/Wagon";30.49
"Germany";"Tuebingen";"Opel Corsa 3door";37.78
"Germany";"Tuebingen";"Volkswagen Polo 3door";45.73
"Germany";"Tuebingen";"Volkswagen Beetle";30.77
"Germany";"Tuebingen";"Opel Astra 5door";44.19
"Germany";"Tuebingen";"Volkswagen Golf 5door";42.69
"Germany";"Tuebingen";"Volkswagen Passat";47.69
"Germany";"Tuebingen";"Audi A4";31.2
"Germany";"Tuebingen";"Mercedes-Benz C Class";35.11
"Germany";"Tuebingen";"Audi A6";39.95
"Germany";"Tuebingen";"BMW 5Series";45.99
"Germany";"Tuebingen";"Mercedes-Benz E Class";45.39
"Germany";"Tuebingen";"Volkswagen Phaeton";47.05
"Germany";"Tuebingen";"Audi A3";35.38
"Germany";"Tuebingen";"Volkswagen Touran";41.79
"Germany";"Tuebingen";"Volkswagen Sharan";44.28
"Germany";"Tuebingen";"Volkswagen Caravelle";33.89
"Germany";"Tuebingen";"Volkswagen Golf Estate/Wagon";37.12
"Germany";"Tuebingen";"Volkswagen Passat Estate/Wagon";31.18
"Germany";"Tuebingen";"Audi A4 Estate/Wagon";47.91
"Germany";"Tuebingen";"Mercedes-Benz C Class Estate";40.58
"Germany";"Tuebingen";"Mercedes-Benz E Class Estate";45.34
"Germany";"Tuttlingen";"BMW 1Series";38.77
"Germany";"Tuttlingen";"Subaru Forester";37.23
"Germany";"Tuttlingen";"Volkswagen Golf 5door";30.01
"Germany";"Tuttlingen";"BMW 5Series";43.94
"Germany";"Tuttlingen";"Audi A4";44.97
"Germany";"Tuttlingen";"BMW 3Series";44.63
"Germany";"Tuttlingen";"Volkswagen Polo 3door";34.11
"Germany";"Tuttlingen";"Peugeot 307 5door";39.96
"Germany";"Tuttlingen";"Peugeot 407 5door";30.26
"Germany";"Tuttlingen";"Volkswagen Passat";33.67
"Germany";"Tuttlingen";"Mercedes-Benz E Class";37.04
"Germany";"Tuttlingen";"Peugeot 207 Convertible";46.35
"Germany";"Tuttlingen";"Volkswagen Beetle Convertible";49.53
"Germany";"Tuttlingen";"Alfa Romeo Spider";48.73
"Germany";"Tuttlingen";"BMW Z4 Roadster";48.83
"Germany";"Tuttlingen";"Mercedes-Benz CLK Convertible";33.61
"Germany";"Tuttlingen";"Mercedes-Benz Vito";39.44
"Germany";"Tuttlingen";"Volkswagen Touran";45.12
"Germany";"Tuttlingen";"Renault Espace";37.43
"Germany";"Tuttlingen";"Audi A6 Estate/Wagon";46.1
"Germany";"Tuttlingen";"Mercedes-Benz C Class Estate";32.24
"Germany";"Tuttlingen";"Volvo V50";40.36
"Germany";"Tuttlingen";"Ford Mondeo Estate/Wagon";37.48
"Germany";"Tuttlingen";"Peugeot 307 Estate/Wagon";48.4
"Germany";"Tuttlingen";"Mercedes-Benz E Class Estate";38.91
"Germany";"Tuttlingen";"Alfa Romeo GT";37.23
"Germany";"Tuttlingen";"Audi TT Coupe";43.59
"Germany";"Tuttlingen";"BMW 3Series Coupe";37.65
"Germany";"Tuttlingen";"BMW X3";34.81
"Germany";"Tuttlingen";"Volvo XC90";39.19
"Germany";"Tuttlingen";"Mercedes-Benz A Class";46.72
"Germany";"Tuttlingen";"Mercedes-Benz C Class";47.26
"Germany";"Tuttlingen";"Ford Focus 5door";31.11
"Germany";"Tuttlingen";"BMW 5Series Estate/Wagon";48.75
"Germany";"Tuttlingen";"BMW 3Series Estate/Wagon";41.34
"Germany";"Tuttlingen";"Audi A4 Estate/Wagon";37.64
"Germany";"Tuttlingen";"Peugeot 407 Estate/Wagon";44.89
"Germany";"Tuttlingen";"Opel Corsa 3door";49.55
"Germany";"Tuttlingen";"Volkswagen Beetle";41.82
"Germany";"Tuttlingen";"Opel Astra 5door";39.75
"Germany";"Tuttlingen";"Audi A6";31.2
"Germany";"Tuttlingen";"Volkswagen Phaeton";42.7
"Germany";"Tuttlingen";"Audi A3";35.97
"Germany";"Tuttlingen";"Volkswagen Sharan";46.85
"Germany";"Tuttlingen";"Volkswagen Caravelle";30.21
"Germany";"Tuttlingen";"Volkswagen Golf Estate/Wagon";37.93
"Germany";"Tuttlingen";"Volkswagen Passat Estate/Wagon";33.97
"Germany";"Tuttlingen";"Audi A3 Sportback";40.24
"Germany";"Tuttlingen";"Volkswagen Fox 3door";32.43
"Germany";"Tuttlingen";"Volkswagen Golf 3door";30.32
"Germany";"Tuttlingen";"Opel Astra 3door";40.75
"Germany";"Tuttlingen";"Mercedes-Benz S Class";44.63
"Germany";"Tuttlingen";"Opel Vectra Estate/Wagon";35.29
"Germany";"Ueberlingen";"Opel Corsa 3door";43.13
"Germany";"Ueberlingen";"Volkswagen Polo 3door";30
"Germany";"Ueberlingen";"Volkswagen Beetle";38.58
"Germany";"Ueberlingen";"Opel Astra 5door";34.08
"Germany";"Ueberlingen";"Volkswagen Golf 5door";47.36
"Germany";"Ueberlingen";"Volkswagen Passat";47.92
"Germany";"Ueberlingen";"Audi A4";35.89
"Germany";"Ueberlingen";"Mercedes-Benz C Class";40.49
"Germany";"Ueberlingen";"Audi A6";38.78
"Germany";"Ueberlingen";"BMW 5Series";44.71
"Germany";"Ueberlingen";"Mercedes-Benz E Class";43.34
"Germany";"Ueberlingen";"Volkswagen Phaeton";31.77
"Germany";"Ueberlingen";"Audi A3";42.87
"Germany";"Ueberlingen";"Volkswagen Touran";42.22
"Germany";"Ueberlingen";"Volkswagen Sharan";30.52
"Germany";"Ueberlingen";"Volkswagen Caravelle";43.71
"Germany";"Ueberlingen";"Volkswagen Golf Estate/Wagon";48.47
"Germany";"Ueberlingen";"Volkswagen Passat Estate/Wagon";35.55
"Germany";"Ueberlingen";"Audi A4 Estate/Wagon";37.46
"Germany";"Ueberlingen";"Mercedes-Benz C Class Estate";30.45
"Germany";"Ueberlingen";"Mercedes-Benz E Class Estate";40.59
"Germany";"Uelzen";"BMW 1Series";36.93
"Germany";"Uelzen";"Subaru Forester";35.37
"Germany";"Uelzen";"Volkswagen Golf 5door";44.5
"Germany";"Uelzen";"BMW 5Series";33.27
"Germany";"Uelzen";"Audi A4";39.97
"Germany";"Uelzen";"BMW 3Series";46.55
"Germany";"Uelzen";"Volkswagen Polo 3door";39.72
"Germany";"Uelzen";"Peugeot 307 5door";32.73
"Germany";"Uelzen";"Peugeot 407 5door";32.34
"Germany";"Uelzen";"Volkswagen Passat";38.67
"Germany";"Uelzen";"Mercedes-Benz E Class";30.73
"Germany";"Uelzen";"Peugeot 207 Convertible";31.87
"Germany";"Uelzen";"Volkswagen Beetle Convertible";35.13
"Germany";"Uelzen";"Alfa Romeo Spider";39.47
"Germany";"Uelzen";"BMW Z4 Roadster";31.72
"Germany";"Uelzen";"Mercedes-Benz CLK Convertible";46.34
"Germany";"Uelzen";"Mercedes-Benz Vito";36.81
"Germany";"Uelzen";"Volkswagen Touran";47.02
"Germany";"Uelzen";"Renault Espace";47.72
"Germany";"Uelzen";"Audi A6 Estate/Wagon";33.12
"Germany";"Uelzen";"Mercedes-Benz C Class Estate";40.2
"Germany";"Uelzen";"Volvo V50";41.64
"Germany";"Uelzen";"Ford Mondeo Estate/Wagon";41.59
"Germany";"Uelzen";"Peugeot 307 Estate/Wagon";42.08
"Germany";"Uelzen";"Mercedes-Benz E Class Estate";30.25
"Germany";"Uelzen";"Alfa Romeo GT";34.79
"Germany";"Uelzen";"Audi TT Coupe";49.84
"Germany";"Uelzen";"BMW 3Series Coupe";41.11
"Germany";"Uelzen";"BMW X3";41.1
"Germany";"Uelzen";"Volvo XC90";40.68
"Germany";"Uelzen";"Mercedes-Benz A Class";30.25
"Germany";"Uelzen";"Mercedes-Benz C Class";45.61
"Germany";"Uelzen";"Ford Focus 5door";30.16
"Germany";"Uelzen";"BMW 5Series Estate/Wagon";46.17
"Germany";"Uelzen";"BMW 3Series Estate/Wagon";34.7
"Germany";"Uelzen";"Audi A4 Estate/Wagon";32.75
"Germany";"Uelzen";"Peugeot 407 Estate/Wagon";37.77
"Germany";"Uelzen";"Opel Corsa 3door";44.64
"Germany";"Uelzen";"Volkswagen Beetle";49.94
"Germany";"Uelzen";"Opel Astra 5door";31.37
"Germany";"Uelzen";"Audi A6";40.13
"Germany";"Uelzen";"Volkswagen Phaeton";49.5
"Germany";"Uelzen";"Audi A3";39.81
"Germany";"Uelzen";"Volkswagen Sharan";47.88
"Germany";"Uelzen";"Volkswagen Caravelle";33.96
"Germany";"Uelzen";"Volkswagen Golf Estate/Wagon";32.69
"Germany";"Uelzen";"Volkswagen Passat Estate/Wagon";31.91
"Germany";"Ulm";"BMW 1Series";38.98
"Germany";"Ulm";"Subaru Forester";40.86
"Germany";"Ulm";"Volkswagen Golf 5door";44.31
"Germany";"Ulm";"BMW 5Series";41.64
"Germany";"Ulm";"Audi A4";31.78
"Germany";"Ulm";"BMW 3Series";49.47
"Germany";"Ulm";"Volkswagen Polo 3door";38.34
"Germany";"Ulm";"Peugeot 307 5door";37.02
"Germany";"Ulm";"Peugeot 407 5door";41.95
"Germany";"Ulm";"Volkswagen Passat";43.68
"Germany";"Ulm";"Mercedes-Benz E Class";40.76
"Germany";"Ulm";"Peugeot 207 Convertible";37.32
"Germany";"Ulm";"Volkswagen Beetle Convertible";30.33
"Germany";"Ulm";"Alfa Romeo Spider";34.9
"Germany";"Ulm";"BMW Z4 Roadster";45.11
"Germany";"Ulm";"Mercedes-Benz CLK Convertible";48.5
"Germany";"Ulm";"Mercedes-Benz Vito";49.11
"Germany";"Ulm";"Volkswagen Touran";46.57
"Germany";"Ulm";"Renault Espace";31.55
"Germany";"Ulm";"Audi A6 Estate/Wagon";48.79
"Germany";"Ulm";"Mercedes-Benz C Class Estate";37.53
"Germany";"Ulm";"Volvo V50";48.98
"Germany";"Ulm";"Ford Mondeo Estate/Wagon";34.77
"Germany";"Ulm";"Peugeot 307 Estate/Wagon";47.37
"Germany";"Ulm";"Mercedes-Benz E Class Estate";38.4
"Germany";"Ulm";"Alfa Romeo GT";32.65
"Germany";"Ulm";"Audi TT Coupe";36.46
"Germany";"Ulm";"BMW 3Series Coupe";49.38
"Germany";"Ulm";"BMW X3";35.57
"Germany";"Ulm";"Volvo XC90";38.25
"Germany";"Ulm";"Mercedes-Benz A Class";48.04
"Germany";"Ulm";"Mercedes-Benz C Class";30.32
"Germany";"Ulm";"Ford Focus 5door";43.22
"Germany";"Ulm";"BMW 5Series Estate/Wagon";31.24
"Germany";"Ulm";"BMW 3Series Estate/Wagon";39.17
"Germany";"Ulm";"Audi A4 Estate/Wagon";33.02
"Germany";"Ulm";"Peugeot 407 Estate/Wagon";47.49
"Germany";"Ulm";"Opel Corsa 3door";39.41
"Germany";"Ulm";"Volkswagen Beetle";37.74
"Germany";"Ulm";"Opel Astra 5door";30.17
"Germany";"Ulm";"Audi A6";31.19
"Germany";"Ulm";"Volkswagen Phaeton";41.34
"Germany";"Ulm";"Audi A3";36.85
"Germany";"Ulm";"Volkswagen Sharan";45.84
"Germany";"Ulm";"Volkswagen Caravelle";42.13
"Germany";"Ulm";"Volkswagen Golf Estate/Wagon";44.02
"Germany";"Ulm";"Volkswagen Passat Estate/Wagon";34.58
"Germany";"Ulm";"Audi A3 Sportback";38.67
"Germany";"Ulm";"Volkswagen Fox 3door";35.59
"Germany";"Ulm";"Volkswagen Golf 3door";37.64
"Germany";"Ulm";"Opel Astra 3door";42.04
"Germany";"Ulm";"Mercedes-Benz S Class";40.32
"Germany";"Ulm";"Opel Vectra Estate/Wagon";31.85
"Germany";"Ulm";"Opel Meriva";45.79
"Germany";"Ulm";"Audi A8";45.31
"Germany";"Ulm";"Opel Vectra";31.92
"Germany";"Ulm";"Volkswagen Golf Plus";39.09
"Germany";"Ulm";"Daewoo Matiz 3door";39.07
"Germany";"Ulm";"Ford Mondeo";37.08
"Germany";"Ulm";"Opel Vivaro";31.92
"Germany";"Ulm";"Opel Zafira";42.5
"Germany";"Ulm";"Opel Astra Estate/Wagon";30.36
"Germany";"Unna";"BMW 1Series";43.39
"Germany";"Unna";"Subaru Forester";38.29
"Germany";"Unna";"Volkswagen Golf 5door";30.1
"Germany";"Unna";"BMW 5Series";39.79
"Germany";"Unna";"Audi A4";41.16
"Germany";"Unna";"BMW 3Series";38.26
"Germany";"Unna";"Volkswagen Polo 3door";36.03
"Germany";"Unna";"Peugeot 307 5door";47.56
"Germany";"Unna";"Peugeot 407 5door";32.27
"Germany";"Unna";"Volkswagen Passat";48.78
"Germany";"Unna";"Mercedes-Benz E Class";31.66
"Germany";"Unna";"Peugeot 207 Convertible";42.72
"Germany";"Unna";"Volkswagen Beetle Convertible";49.66
"Germany";"Unna";"Alfa Romeo Spider";40.69
"Germany";"Unna";"BMW Z4 Roadster";45.6
"Germany";"Unna";"Mercedes-Benz CLK Convertible";46.13
"Germany";"Unna";"Mercedes-Benz Vito";41.07
"Germany";"Unna";"Volkswagen Touran";49.91
"Germany";"Unna";"Renault Espace";42.69
"Germany";"Unna";"Audi A6 Estate/Wagon";35.52
"Germany";"Unna";"Mercedes-Benz C Class Estate";46.19
"Germany";"Unna";"Volvo V50";48.52
"Germany";"Unna";"Ford Mondeo Estate/Wagon";43.11
"Germany";"Unna";"Peugeot 307 Estate/Wagon";31.05
"Germany";"Unna";"Mercedes-Benz E Class Estate";32.72
"Germany";"Unna";"Alfa Romeo GT";39.14
"Germany";"Unna";"Audi TT Coupe";31.83
"Germany";"Unna";"BMW 3Series Coupe";49.19
"Germany";"Unna";"BMW X3";46.99
"Germany";"Unna";"Volvo XC90";45.56
"Germany";"Unna";"Mercedes-Benz A Class";39.31
"Germany";"Unna";"Mercedes-Benz C Class";43.29
"Germany";"Unna";"Ford Focus 5door";44.77
"Germany";"Unna";"BMW 5Series Estate/Wagon";42.73
"Germany";"Unna";"BMW 3Series Estate/Wagon";43.84
"Germany";"Unna";"Audi A4 Estate/Wagon";38.95
"Germany";"Unna";"Peugeot 407 Estate/Wagon";37.91
"Germany";"Unna";"Opel Corsa 3door";39.36
"Germany";"Unna";"Opel Meriva";36.38
"Germany";"Unna";"Audi A8";42.05
"Germany";"Unna";"Volkswagen Golf 3door";42.48
"Germany";"Unna";"Opel Vectra";36.15
"Germany";"Unna";"Volkswagen Golf Plus";38.33
"Germany";"Unna";"Daewoo Matiz 3door";47.91
"Germany";"Unna";"Opel Astra 5door";43.86
"Germany";"Unna";"Ford Mondeo";32.79
"Germany";"Unna";"Opel Vivaro";32.96
"Germany";"Unna";"Opel Zafira";49.53
"Germany";"Unna";"Opel Astra Estate/Wagon";44.63
"Germany";"Unna";"Opel Vectra Estate/Wagon";46.95
"Germany";"Unna";"Volkswagen Passat Estate/Wagon";41.14
"Germany";"Unterschleissheim";"Audi A3 Sportback";32.97
"Germany";"Unterschleissheim";"Audi A4 Estate/Wagon";30.74
"Germany";"Unterschleissheim";"Volkswagen Fox 3door";38.19
"Germany";"Unterschleissheim";"Volkswagen Polo 3door";41.82
"Germany";"Unterschleissheim";"Volkswagen Golf 3door";38.22
"Germany";"Unterschleissheim";"Opel Astra 3door";41.64
"Germany";"Unterschleissheim";"Mercedes-Benz A Class";40.17
"Germany";"Unterschleissheim";"Mercedes-Benz S Class";48.19
"Germany";"Unterschleissheim";"Mercedes-Benz E Class";33.39
"Germany";"Unterschleissheim";"Mercedes-Benz C Class";39.94
"Germany";"Unterschleissheim";"Volkswagen Sharan";34.02
"Germany";"Unterschleissheim";"Mercedes-Benz Vito";39.82
"Germany";"Unterschleissheim";"Opel Vectra Estate/Wagon";40.65
"Germany";"Unterschleissheim";"Opel Corsa 3door";46.32
"Germany";"Unterschleissheim";"Volkswagen Beetle";46.23
"Germany";"Unterschleissheim";"Opel Astra 5door";41.73
"Germany";"Unterschleissheim";"Volkswagen Golf 5door";41.79
"Germany";"Unterschleissheim";"Volkswagen Passat";35.23
"Germany";"Unterschleissheim";"Audi A4";43.99
"Germany";"Unterschleissheim";"Audi A6";30.6
"Germany";"Unterschleissheim";"BMW 5Series";41.66
"Germany";"Unterschleissheim";"Volkswagen Phaeton";37.05
"Germany";"Unterschleissheim";"Audi A3";31.28
"Germany";"Unterschleissheim";"Volkswagen Touran";39.27
"Germany";"Unterschleissheim";"Volkswagen Caravelle";37.65
"Germany";"Unterschleissheim";"Volkswagen Golf Estate/Wagon";42.28
"Germany";"Unterschleissheim";"Volkswagen Passat Estate/Wagon";38.7
"Germany";"Unterschleissheim";"Mercedes-Benz C Class Estate";39.6
"Germany";"Unterschleissheim";"Mercedes-Benz E Class Estate";33.15
"Germany";"Vechta";"BMW 1Series";33.49
"Germany";"Vechta";"Subaru Forester";30.18
"Germany";"Vechta";"Volkswagen Golf 5door";34.82
"Germany";"Vechta";"BMW 5Series";43.37
"Germany";"Vechta";"Audi A4";40.55
"Germany";"Vechta";"BMW 3Series";39.82
"Germany";"Vechta";"Volkswagen Polo 3door";41.62
"Germany";"Vechta";"Peugeot 307 5door";31.38
"Germany";"Vechta";"Peugeot 407 5door";44.81
"Germany";"Vechta";"Volkswagen Passat";41.8
"Germany";"Vechta";"Mercedes-Benz E Class";32.77
"Germany";"Vechta";"Peugeot 207 Convertible";42.75
"Germany";"Vechta";"Volkswagen Beetle Convertible";47.81
"Germany";"Vechta";"Alfa Romeo Spider";46.67
"Germany";"Vechta";"BMW Z4 Roadster";40.95
"Germany";"Vechta";"Mercedes-Benz CLK Convertible";36.69
"Germany";"Vechta";"Mercedes-Benz Vito";30.31
"Germany";"Vechta";"Volkswagen Touran";46.95
"Germany";"Vechta";"Renault Espace";34.2
"Germany";"Vechta";"Audi A6 Estate/Wagon";42
"Germany";"Vechta";"Mercedes-Benz C Class Estate";37.02
"Germany";"Vechta";"Volvo V50";45.39
"Germany";"Vechta";"Ford Mondeo Estate/Wagon";43.92
"Germany";"Vechta";"Peugeot 307 Estate/Wagon";35.8
"Germany";"Vechta";"Mercedes-Benz E Class Estate";32.77
"Germany";"Vechta";"Alfa Romeo GT";48.77
"Germany";"Vechta";"Audi TT Coupe";35.7
"Germany";"Vechta";"BMW 3Series Coupe";33.29
"Germany";"Vechta";"BMW X3";45.85
"Germany";"Vechta";"Volvo XC90";40.58
"Germany";"Vechta";"Mercedes-Benz A Class";43.97
"Germany";"Vechta";"Mercedes-Benz C Class";46.57
"Germany";"Vechta";"Ford Focus 5door";43.98
"Germany";"Vechta";"BMW 5Series Estate/Wagon";35.6
"Germany";"Vechta";"BMW 3Series Estate/Wagon";40.72
"Germany";"Vechta";"Audi A4 Estate/Wagon";40.73
"Germany";"Vechta";"Peugeot 407 Estate/Wagon";38.59
"Germany";"Velbert";"Opel Corsa 3door";49.47
"Germany";"Velbert";"Volkswagen Polo 3door";39.26
"Germany";"Velbert";"Volkswagen Beetle";45.26
"Germany";"Velbert";"Opel Astra 5door";43.07
"Germany";"Velbert";"Volkswagen Golf 5door";46.44
"Germany";"Velbert";"Volkswagen Passat";43.39
"Germany";"Velbert";"Audi A4";48.92
"Germany";"Velbert";"Mercedes-Benz C Class";40.6
"Germany";"Velbert";"Audi A6";38.48
"Germany";"Velbert";"BMW 5Series";42.72
"Germany";"Velbert";"Mercedes-Benz E Class";36.27
"Germany";"Velbert";"Volkswagen Phaeton";47.16
"Germany";"Velbert";"Audi A3";38.72
"Germany";"Velbert";"Volkswagen Touran";44.82
"Germany";"Velbert";"Volkswagen Sharan";33.91
"Germany";"Velbert";"Volkswagen Caravelle";45.32
"Germany";"Velbert";"Volkswagen Golf Estate/Wagon";42.45
"Germany";"Velbert";"Volkswagen Passat Estate/Wagon";44.63
"Germany";"Velbert";"Audi A4 Estate/Wagon";44.49
"Germany";"Velbert";"Mercedes-Benz C Class Estate";34.57
"Germany";"Velbert";"Mercedes-Benz E Class Estate";38.81
"Germany";"Verden";"Opel Corsa 3door";41.97
"Germany";"Verden";"Volkswagen Polo 3door";36.8
"Germany";"Verden";"Volkswagen Beetle";33.65
"Germany";"Verden";"Opel Astra 5door";46.24
"Germany";"Verden";"Volkswagen Golf 5door";47.69
"Germany";"Verden";"Volkswagen Passat";49.95
"Germany";"Verden";"Audi A4";40.55
"Germany";"Verden";"Mercedes-Benz C Class";34.84
"Germany";"Verden";"Audi A6";48.98
"Germany";"Verden";"BMW 5Series";39.68
"Germany";"Verden";"Mercedes-Benz E Class";45.94
"Germany";"Verden";"Volkswagen Phaeton";48.84
"Germany";"Verden";"Audi A3";34.65
"Germany";"Verden";"Volkswagen Touran";45.17
"Germany";"Verden";"Volkswagen Sharan";45.43
"Germany";"Verden";"Volkswagen Caravelle";32.1
"Germany";"Verden";"Volkswagen Golf Estate/Wagon";30.92
"Germany";"Verden";"Volkswagen Passat Estate/Wagon";44.18
"Germany";"Verden";"Audi A4 Estate/Wagon";46.46
"Germany";"Verden";"Mercedes-Benz C Class Estate";30.07
"Germany";"Verden";"Mercedes-Benz E Class Estate";48.32
"Germany";"Viersen";"BMW 1Series";34.89
"Germany";"Viersen";"Subaru Forester";35.36
"Germany";"Viersen";"Volkswagen Golf 5door";30.97
"Germany";"Viersen";"BMW 5Series";30.26
